Date,Filename,Total,Additions,Deletions
2017-05-01,WheelTime.java,90,32,58
2017-05-01,FragmentTestActivity.java,22,22,0
2017-05-01,MainActivity.java,21,17,4
2017-05-01,TestFragment.java,83,83,0
2017-05-01,OptionsPickerView.java,32,30,2
2017-05-01,TimePickerView.java,31,29,2
2017-05-01,BasePickerView.java,27,18,9
2017-05-01,MainActivity.java,35,3,32
2017-05-01,MainActivity.java,5,2,3
2017-05-01,OptionsPickerView.java,14,7,7
2017-05-01,TimePickerView.java,14,7,7
2017-05-01,WheelTime.java,29,8,21
2017-05-01,MainActivity.java,55,28,27
2017-05-01,TimePickerView.java,36,15,21
2017-05-01,WheelTime.java,105,46,59
2017-05-01,FragmentTestActivity.java,22,22,0
2017-05-01,MainActivity.java,47,44,3
2017-05-01,TestFragment.java,83,83,0
2017-05-01,OptionsPickerView.java,32,30,2
2017-05-01,TimePickerView.java,29,27,2
2017-05-01,BasePickerView.java,27,18,9
2017-04-01,OptionsPickerView.java,6,2,4
2017-04-01,OptionsPickerView.java,8,2,6
2017-04-01,TimePickerView.java,6,2,4
2017-04-01,MainActivity.java,3,0,3
2017-04-01,MainActivity.java,2,1,1
2017-04-01,MainActivity.java,1,0,1
2017-04-01,MainActivity.java,7,5,2
2017-04-01,InertiaTimerTask.java,9,6,3
2017-04-01,SmoothScrollTimerTask.java,4,4,0
2017-04-01,WheelView.java,28,18,10
2017-04-01,WheelView.java,2,1,1
2017-04-01,WheelTime.java,11,5,6
2017-04-01,MainActivity.java,25,16,9
2017-03-01,MainActivity.java,13,9,4
2017-03-01,WheelView.java,4,2,2
2017-03-01,WheelView.java,26,11,15
2017-03-01,WheelTime.java,4,2,2
2017-03-01,MainActivity.java,5,5,0
2017-03-01,OptionsPickerView.java,9,6,3
2017-03-01,WheelView.java,5,3,2
2017-03-01,JsonDataActivity.java,2,1,1
2017-03-01,JsonDataActivity.java,3,2,1
2017-03-01,JsonDataActivity.java,2,1,1
2017-03-01,PickerViewAnimateUtil.java,2,1,1
2017-03-01,BasePickerView.java,1,1,0
2017-03-01,BasePickerView.java,2,1,1
2017-03-01,BasePickerView.java,1,1,0
2017-03-01,JsonDataActivity.java,10,6,4
2017-03-01,MainActivity.java,12,6,6
2017-03-01,WheelOptions.java,6,2,4
2017-03-01,MainActivity.java,2,1,1
2017-03-01,WheelView.java,2,1,1
2017-03-01,MainActivity.java,1,0,1
2017-03-01,MainActivity.java,4,4,0
2017-03-01,OptionsPickerView.java,9,9,0
2017-03-01,TimePickerView.java,11,11,0
2017-03-01,WheelView.java,55,28,27
2017-03-01,WheelOptions.java,12,12,0
2017-03-01,WheelTime.java,16,16,0
2017-03-01,MainActivity.java,1,0,1
2017-03-01,WheelOptions.java,1,1,0
2017-03-01,WheelOptions.java,14,12,2
2017-03-01,TimePickerView.java,1,0,1
2017-03-01,WheelOptions.java,14,4,10
2017-03-01,JsonDataActivity.java,7,4,3
2017-03-01,MainActivity.java,239,97,142
2017-03-01,JsonBean.java,7,6,1
2017-03-01,PickerViewData.java,23,0,23
2017-03-01,ProvinceBean.java,2,1,1
2017-03-01,OptionsPickerView.java,23,19,4
2017-03-01,TimePickerView.java,6,3,3
2017-03-01,BasePickerView.java,13,11,2
2017-03-01,WheelOptions.java,46,41,5
2017-03-01,TimePickerView.java,2,1,1
2017-03-01,JsonDataActivity.java,9,4,5
2017-03-01,MainActivity.java,17,9,8
2017-03-01,WheelView.java,9,5,4
2017-03-01,BasePickerView.java,1,1,0
2017-03-01,BasePickerView.java,9,9,0
2017-03-01,JsonDataActivity.java,2,1,1
2017-03-01,JsonDataActivity.java,3,3,0
2017-03-01,WheelView.java,3,2,1
2017-03-01,MainActivity.java,16,9,7
2017-03-01,TimePickerView.java,10,8,2
2017-03-01,WheelTime.java,3,0,3
2017-03-01,JsonDataActivity.java,2,1,1
2017-03-01,WheelView.java,8,6,2
2017-03-01,MainActivity.java,16,9,7
2017-03-01,TimePickerView.java,10,8,2
2017-03-01,WheelTime.java,3,0,3
2017-03-01,GetJsonDataUtil.java,38,38,0
2017-03-01,JsonDataActivity.java,196,196,0
2017-03-01,MainActivity.java,13,9,4
2017-03-01,JsonBean.java,71,71,0
2017-03-01,OptionsPickerView.java,19,8,11
2017-03-01,WheelView.java,19,13,6
2017-03-01,WheelOptions.java,11,6,5
2017-03-01,OptionsPickerView.java,17,17,0
2017-03-01,WheelView.java,12,10,2
2017-03-01,WheelOptions.java,13,13,0
2017-03-01,OptionsPickerView.java,17,17,0
2017-03-01,WheelView.java,12,10,2
2017-03-01,WheelOptions.java,13,13,0
2017-03-01,MainActivity.java,9,2,7
2017-03-01,TimePickerView.java,7,3,4
2017-03-01,WheelTime.java,44,31,13
2017-03-01,WheelTime.java,25,13,12
2017-03-01,MainActivity.java,6,5,1
2017-03-01,OptionsPickerView.java,1,1,0
2017-03-01,TimePickerView.java,3,3,0
2017-03-01,BasePickerView.java,13,11,2
2017-03-01,MainActivity.java,3,1,2
2017-03-01,BasePickerView.java,16,12,4
2017-03-01,MainActivity.java,5,3,2
2017-03-01,MainActivity.java,6,6,0
2017-03-01,WheelView.java,14,13,1
2017-03-01,MainActivity.java,28,2,26
2017-03-01,WheelView.java,23,18,5
2017-03-01,BasePickerView.java,8,4,4
2017-03-01,MainActivity.java,2,1,1
2017-03-01,SmoothScrollTimerTask.java,2,1,1
2017-03-01,WheelView.java,17,12,5
2017-03-01,MainActivity.java,9,4,5
2017-03-01,TimePickerView.java,8,7,1
2017-03-01,MainActivity.java,35,22,13
2017-03-01,WheelView.java,4,2,2
2017-03-01,TimePickerView.java,35,9,26
2017-03-01,MainActivity.java,8,5,3
2017-03-01,OptionsPickerView.java,16,13,3
2017-03-01,WheelOptions.java,2,1,1
2017-03-01,MainActivity.java,2,1,1
2017-03-01,MainActivity.java,5,5,0
2017-03-01,MainActivity.java,118,80,38
2017-03-01,OptionsPickerView.java,6,4,2
2017-03-01,MainActivity.java,126,91,35
2017-03-01,CardBean.java,40,40,0
2017-03-01,OptionsPickerView.java,193,108,85
2017-03-01,TimePickerView.java,108,64,44
2017-03-01,CustomListener.java,13,13,0
2017-03-01,MainActivity.java,31,20,11
2017-03-01,OptionsPickerView.java,21,19,2
2017-03-01,TimePickerView.java,111,77,34
2017-03-01,NumericWheelAdapter.java,2,1,1
2017-03-01,WheelView.java,46,36,10
2017-03-01,WheelOptions.java,17,17,0
2017-03-01,WheelTime.java,261,171,90
2017-03-01,MainActivity.java,12,9,3
2017-03-01,TimePickerView.java,78,33,45
2017-03-01,WheelTime.java,81,46,35
2017-03-01,MainActivity.java,2,1,1
2017-03-01,TimePickerView.java,52,45,7
2017-03-01,WheelTime.java,65,40,25
2017-03-01,MainActivity.java,4,2,2
2017-03-01,MainActivity.java,2,1,1
2017-03-01,TimePickerView.java,16,8,8
2017-03-01,NumericWheelAdapter.java,2,1,1
2017-03-01,WheelView.java,7,3,4
2017-03-01,WheelTime.java,123,78,45
2017-03-01,MainActivity.java,131,92,39
2017-03-01,CardBean.java,40,40,0
2017-03-01,OptionsPickerView.java,194,109,85
2017-03-01,TimePickerView.java,114,65,49
2017-03-01,CustomListener.java,13,13,0
2017-03-01,MainActivity.java,8,4,4
2017-03-01,OptionsPickerView.java,20,19,1
2017-03-01,TimePickerView.java,19,16,3
2017-03-01,WheelView.java,39,33,6
2017-03-01,WheelOptions.java,17,17,0
2017-03-01,WheelTime.java,24,23,1
2017-03-01,MainActivity.java,2,1,1
2017-03-01,TimePickerView.java,2,0,2
2017-03-01,WheelTime.java,333,103,230
2017-03-01,MainActivity.java,3,2,1
2017-03-01,WheelView.java,2,2,0
2017-03-01,BasePickerView.java,10,10,0
2017-03-01,WheelTime.java,103,63,40
2017-03-01,MainActivity.java,5,2,3
2017-03-01,TimePickerView.java,94,44,50
2017-03-01,NumericWheelAdapter.java,7,6,1
2017-03-01,WheelTime.java,464,372,92
2017-03-01,MainActivity.java,14,8,6
2017-03-01,TimePickerView.java,142,104,38
2017-03-01,WheelTime.java,121,97,24
2017-03-01,MainActivity.java,17,10,7
2017-03-01,OptionsPickerView.java,18,18,0
2017-03-01,WheelView.java,42,21,21
2017-02-01,MainActivity.java,2,0,2
2017-02-01,MainActivity.java,5,2,3
2017-02-01,OptionsPickerView.java,23,11,12
2017-02-01,TimePickerView.java,11,5,6
2017-02-01,ArrayWheelAdapter.java,8,4,4
2017-02-01,WheelView.java,13,6,7
2017-02-01,BasePickerView.java,6,6,0
2017-02-01,WheelOptions.java,20,10,10
2017-02-01,MainActivity.java,7,6,1
2017-02-01,OptionsPickerView.java,16,16,0
2017-02-01,TimePickerView.java,17,17,0
2017-02-01,BasePickerView.java,169,122,47
2017-02-01,MainActivity.java,5,2,3
2017-02-01,OptionsPickerView.java,23,11,12
2017-02-01,TimePickerView.java,11,5,6
2017-02-01,ArrayWheelAdapter.java,8,4,4
2017-02-01,WheelView.java,13,6,7
2017-02-01,BasePickerView.java,6,6,0
2017-02-01,WheelOptions.java,20,10,10
2017-02-01,WheelView.java,2,1,1
2017-02-01,MainActivity.java,14,8,6
2017-02-01,OptionsPickerView.java,5,0,5
2017-02-01,WheelView.java,16,8,8
2017-02-01,WheelTime.java,2,1,1
2017-02-01,MainActivity.java,44,23,21
2017-02-01,WheelView.java,6,2,4
2017-02-01,MainActivity.java,4,4,0
2017-02-01,OptionsPickerView.java,61,60,1
2017-02-01,TimePickerView.java,61,60,1
2017-02-01,WheelView.java,62,58,4
2017-02-01,WheelOptions.java,73,73,0
2017-02-01,WheelTime.java,86,84,2
2017-02-01,TimePickerView.java,4,2,2
2017-02-01,MainActivity.java,4,2,2
2017-02-01,WheelView.java,35,31,4
2017-02-01,MainActivity.java,2,2,0
2017-02-01,MainActivity.java,2,2,0
2017-02-01,MainActivity.java,3,1,2
2017-02-01,WheelView.java,2,1,1
2017-02-01,MainActivity.java,2,1,1
2017-02-01,MainActivity.java,2,1,1
2017-02-01,MainActivity.java,1,0,1
2017-02-01,WheelView.java,2,1,1
2017-02-01,MainActivity.java,6,4,2
2017-02-01,OptionsPickerView.java,23,16,7
2017-02-01,TimePickerView.java,2,2,0
2017-02-01,MainActivity.java,2,2,0
2017-02-01,MainActivity.java,2,1,1
2017-02-01,MainActivity.java,2,2,0
2017-02-01,MainActivity.java,2,1,1
2017-02-01,OptionsPickerView.java,23,16,7
2017-02-01,TimePickerView.java,2,2,0
2017-02-01,MainActivity.java,13,7,6
2017-02-01,OptionsPickerView.java,12,7,5
2017-02-01,TimePickerView.java,21,14,7
2017-02-01,WheelOptions.java,15,7,8
2017-02-01,MainActivity.java,13,7,6
2017-02-01,OptionsPickerView.java,6,4,2
2017-02-01,TimePickerView.java,21,14,7
2017-02-01,WheelOptions.java,4,2,2
2017-02-01,OptionsPickerView.java,8,4,4
2017-02-01,WheelOptions.java,15,7,8
2017-02-01,MainActivity.java,215,134,81
2017-02-01,OptionsPickerView.java,363,270,93
2017-02-01,TimePickerView.java,326,253,73
2017-02-01,WheelView.java,67,42,25
2017-02-01,BasePickerView.java,29,27,2
2017-02-01,WheelOptions.java,337,164,173
2017-02-01,WheelTime.java,501,270,231
2017-02-01,MainActivity.java,1,1,0
2017-02-01,OptionsPickerView.java,8,7,1
2017-02-01,TimePickerView.java,22,21,1
2017-02-01,WheelTime.java,17,16,1
2017-02-01,MainActivity.java,189,107,82
2017-02-01,OptionsPickerView.java,359,264,95
2017-02-01,TimePickerView.java,4,2,2
2017-02-01,BasePickerView.java,9,4,5
2017-02-01,WheelOptions.java,18,6,12
2017-02-01,MainActivity.java,2,1,1
2017-02-01,MainActivity.java,12,8,4
2017-02-01,OptionsPickerView.java,4,3,1
2017-02-01,TimePickerView.java,11,8,3
2017-02-01,WheelView.java,19,8,11
2017-02-01,BasePickerView.java,2,1,1
2017-02-01,WheelOptions.java,35,9,26
2017-02-01,WheelTime.java,23,14,9
2017-02-01,MainActivity.java,18,13,5
2017-02-01,MainActivity.java,10,7,3
2017-02-01,WheelView.java,1,1,0
2017-02-01,MainActivity.java,35,20,15
2017-02-01,TimePickerView.java,40,21,19
2017-02-01,BasePickerView.java,2,1,1
2017-02-01,MainActivity.java,39,24,15
2017-02-01,OptionsPickerView.java,2,1,1
2017-02-01,TimePickerView.java,292,214,78
2017-02-01,WheelView.java,5,3,2
2017-02-01,BasePickerView.java,2,1,1
2017-02-01,WheelView.java,7,4,3
2017-02-01,MainActivity.java,7,2,5
2017-02-01,BasePickerView.java,26,26,0
2017-02-01,MainActivity.java,14,7,7
2017-02-01,TimePickerView.java,33,25,8
2017-02-01,WheelView.java,35,26,9
2017-02-01,WheelOptions.java,336,175,161
2017-02-01,WheelTime.java,481,250,231
2016-09-01,MainActivity.java,7,2,5
2016-09-01,BasePickerView.java,26,26,0
2016-08-01,BasePickerView.java,32,19,13
2016-08-01,WheelView.java,20,16,4
2016-08-01,WheelOptions.java,336,175,161
2016-08-01,MainActivity.java,3,1,2
2016-08-01,WheelView.java,6,4,2
2016-08-01,MainActivity.java,2,1,1
2016-08-01,MainActivity.java,2,1,1
2016-08-01,WheelView.java,4,2,2
2016-08-01,WheelTime.java,2,1,1
2016-08-01,MainActivity.java,4,2,2
2016-08-01,TimePickerView.java,19,15,4
2016-08-01,WheelView.java,21,12,9
2016-08-01,WheelTime.java,20,12,8
2016-08-01,MainActivity.java,1,1,0
2016-08-01,TimePickerView.java,16,11,5
2016-08-01,WheelTime.java,477,246,231
2016-08-01,MainActivity.java,10,5,5
2016-07-01,MainActivity.java,133,74,59
2016-07-01,PickerViewData.java,8,4,4
2016-07-01,ProvinceBean.java,13,4,9
2016-07-01,OptionsPickerView.java,33,17,16
2016-07-01,TimePickerView.java,14,7,7
2016-07-01,WheelAdapter.java,13,6,7
2016-07-01,WheelView.java,38,11,27
2016-07-01,IPickerViewData.java,8,8,0
2016-07-01,BasePickerView.java,14,8,6
2016-07-01,IPickData.java,9,0,9
2016-07-01,WheelOptions.java,27,11,16
2016-07-01,MainActivity.java,127,66,61
2016-07-01,PickData.java,23,23,0
2016-07-01,ProvinceBean.java,9,8,1
2016-07-01,OptionsPickerView.java,5,3,2
2016-07-01,WheelView.java,70,42,28
2016-07-01,IPickData.java,9,9,0
2016-07-01,MainActivity.java,127,66,61
2016-07-01,PickData.java,23,23,0
2016-07-01,ProvinceBean.java,9,8,1
2016-07-01,OptionsPickerView.java,5,3,2
2016-07-01,WheelView.java,70,42,28
2016-07-01,IPickData.java,9,9,0
2016-07-01,MainActivity.java,2,1,1
2016-07-01,WheelTime.java,3,0,3
2016-07-01,WheelView.java,12,6,6
2016-01-01,WheelView.java,41,23,18
2015-12-01,MainActivity.java,2,1,1
2015-12-01,WheelView.java,4,4,0
2015-12-01,WheelOptions.java,23,18,5
2015-12-01,InertiaTimerTask.java,2,1,1
2015-12-01,SmoothScrollTimerTask.java,26,13,13
2015-12-01,WheelView.java,15,7,8
2015-12-01,InertiaTimerTask.java,4,4,0
2015-12-01,WheelView.java,8,4,4
2015-12-01,MainActivity.java,7,6,1
2015-12-01,TimePickerView.java,10,5,5
2015-12-01,InertiaTimerTask.java,16,10,6
2015-12-01,WheelView.java,53,31,22
2015-12-01,WheelTime.java,65,35,30
2015-11-01,LoopViewGestureListener.java,2,0,2
2015-11-01,SmoothScrollTimerTask.java,4,3,1
2015-11-01,WheelView.java,1,1,0
2015-11-01,MainActivity.java,9,9,0
2015-11-01,ProvinceBean.java,1,1,0
2015-11-01,SmoothScrollTimerTask.java,13,13,0
2015-11-01,WheelView.java,89,56,33
2015-11-01,MainActivity.java,44,17,27
2015-11-01,OptionsPickerView.java,148,148,0
2015-11-01,OptionsPopupWindow.java,167,0,167
2015-11-01,TimePickerView.java,148,148,0
2015-11-01,TimePopupWindow.java,167,0,167
2015-11-01,ArrayWheelAdapter.java,2,1,1
2015-11-01,NumericWheelAdapter.java,2,1,1
2015-11-01,WheelAdapter.java,2,1,1
2015-11-01,LoopViewGestureListener.java,2,2,0
2015-11-01,WheelView.java,2,2,0
2015-11-01,OnDismissListener.java,8,8,0
2015-11-01,OnItemSelectedListener.java,2,1,1
2015-11-01,PickerViewAnimateUtil.java,26,26,0
2015-11-01,BasePickerView.java,168,168,0
2015-11-01,WheelOptions.java,5,4,1
2015-11-01,WheelTime.java,7,5,2
2015-11-01,MainActivity.java,63,54,9
2015-11-01,ProvinceBean.java,55,55,0
2015-11-01,OptionsPopupWindow.java,36,23,13
2015-11-01,TimePopupWindow.java,12,7,5
2015-11-01,ArrayWheelAdapter.java,10,5,5
2015-11-01,DensityUtil.java,25,0,25
2015-11-01,InertiaTimerTask.java,57,57,0
2015-11-01,LoopViewGestureListener.java,18,18,0
2015-11-01,MessageHandler.java,34,34,0
2015-11-01,NumericWheelAdapter.java,31,6,25
2015-11-01,OnItemSelectedListener.java,6,6,0
2015-11-01,OnItemSelectedRunnable.java,14,14,0
2015-11-01,OnWheelChangedListener.java,17,0,17
2015-11-01,OnWheelScrollListener.java,18,0,18
2015-11-01,ScreenInfo.java,74,0,74
2015-11-01,SmoothScrollTimerTask.java,42,42,0
2015-11-01,WheelAdapter.java,6,3,3
2015-11-01,WheelOptions.java,115,80,35
2015-11-01,WheelTime.java,46,22,24
2015-11-01,WheelView.java,1567,545,1022
2015-10-01,MainActivity.java,3,2,1
2015-10-01,TimePopupWindow.java,2,1,1
2015-10-01,WheelTime.java,8,7,1
2015-08-01,ApplicationTest.java,13,13,0
2015-08-01,MainActivity.java,132,132,0
2015-08-01,ApplicationTest.java,13,13,0
2015-08-01,OptionsPopupWindow.java,7,3,4
2015-08-01,TimePopupWindow.java,6,3,3
2015-08-01,ArrayWheelAdapter.java,2,1,1
2015-08-01,DensityUtil.java,2,1,1
2015-08-01,NumericWheelAdapter.java,2,1,1
2015-08-01,OnWheelChangedListener.java,2,1,1
2015-08-01,OnWheelScrollListener.java,2,1,1
2015-08-01,ScreenInfo.java,2,1,1
2015-08-01,WheelAdapter.java,2,1,1
2015-08-01,WheelOptions.java,6,2,4
2015-08-01,WheelTime.java,16,8,8
2015-08-01,WheelView.java,6,3,3
2015-08-01,MainActivity.java,134,0,134
2015-07-01,WheelTime.java,29,25,4
2015-07-01,WheelView.java,2,1,1
2015-07-01,WheelView.java,5,3,2
2015-06-01,WheelTime.java,2,1,1
2015-05-01,WheelOptions.java,128,77,51
2014-12-01,ArrayWheelAdapter.java,2,1,1
2014-12-01,WheelOptions.java,5,4,1
2014-12-01,WheelView.java,8,4,4
2014-12-01,MainActivity.java,134,134,0
2014-12-01,OptionsPopupWindow.java,158,158,0
2014-12-01,TimePopupWindow.java,165,165,0
2014-12-01,ArrayWheelAdapter.java,55,55,0
2014-12-01,DensityUtil.java,25,25,0
2014-12-01,NumericWheelAdapter.java,73,73,0
2014-12-01,OnWheelChangedListener.java,17,17,0
2014-12-01,OnWheelScrollListener.java,18,18,0
2014-12-01,ScreenInfo.java,74,74,0
2014-12-01,WheelAdapter.java,25,25,0
2014-12-01,WheelOptions.java,139,139,0
2014-12-01,WheelTime.java,214,214,0
2014-12-01,WheelView.java,1021,1021,0
