Date,Filename,Total,Additions,Deletions
2020-01-01,on.spec.js,4,2,2
2020-01-01,README.md,2,1,1
2020-01-01,README.md,4,4,0
2020-01-01,README.md,17,9,8
2020-01-01,README.md,2,1,1
2020-01-01,index.html,6,6,0
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,package.json,2,1,1
2020-01-01,component.js,4,3,1
2020-01-01,utils.js,22,18,4
2020-01-01,bind.spec.js,26,26,0
2020-01-01,on.spec.js,18,18,0
2020-01-01,README.md,2,1,1
2020-01-01,README.md,2,1,1
2020-01-01,README.md,4,2,2
2020-01-01,README.md,45,42,3
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,package.json,2,1,1
2020-01-01,component.js,30,30,0
2020-01-01,next-tick.spec.js,24,24,0
2020-01-01,README.md,6,4,2
2020-01-01,README.md,4,3,1
2020-01-01,README.md,4,2,2
2020-01-01,README.md,6,3,3
2020-01-01,README.md,2,2,0
2020-01-01,README.md,6,3,3
2020-01-01,README.md,2,1,1
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,package.json,2,1,1
2020-01-01,component.js,7,7,0
2020-01-01,README.md,14,12,2
2020-01-01,package.json,2,1,1
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,package-lock.json,248,247,1
2020-01-01,component.js,10,8,2
2020-01-01,init.spec.js,18,18,0
2020-01-01,rollup.config.js,8,3,5
2020-01-01,package.json,3,2,1
2020-01-01,rollup.config.js,4,4,0
2020-01-01,package.json,3,2,1
2020-01-01,rollup.config.js,4,4,0
2020-01-01,README.md,2,1,1
2020-01-01,README.md,12,11,1
2020-01-01,package.json,2,1,1
2020-01-01,package.json,5,3,2
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,component.js,10,10,0
2020-01-01,utils.js,4,2,2
2020-01-01,html.spec.js,36,36,0
2020-01-01,yarn.lock,4421,4421,0
2020-01-01,alpine.js,2,1,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,component.js,10,10,0
2020-01-01,utils.js,4,2,2
2020-01-01,html.spec.js,36,36,0
2020-01-01,yarn.lock,4421,4421,0
2020-01-01,README.md,2,1,1
2020-01-01,README.md,2,1,1
2020-01-01,README.md,4,2,2
2020-01-01,README.md,45,44,1
2020-01-01,README.md,2,1,1
2020-01-01,package.json,2,1,1
2020-01-01,README.md,2,1,1
2020-01-01,package.json,2,1,1
2020-01-01,alpine.js,3,2,1
2020-01-01,alpine.js.map,2,1,1
2020-01-01,component.js,29,19,10
2020-01-01,utils.js,61,58,3
2020-01-01,transition.spec.js,146,146,0
2020-01-01,alpine.js,583,0,583
2020-01-01,rollup.config.js,1,1,0
2020-01-01,README.md,2,1,1
2020-01-01,alpine.js,583,583,0
2020-01-01,alpine.js,3,1,2
2020-01-01,alpine.js.map,2,1,1
2020-01-01,alpine.mjs,2,0,2
2020-01-01,alpine.mjs.map,1,0,1
2020-01-01,alpine.umd.js,2,0,2
2020-01-01,alpine.umd.js.map,1,0,1
2020-01-01,index.html,2,1,1
2020-01-01,package-lock.json,5643,372,5271
2020-01-01,package.json,13,8,5
2020-01-01,rollup.config.js,23,23,0
2020-01-01,component.js,2,1,1
2019-12-01,README.md,2,2,0
2019-12-01,README.md,2,2,0
2019-12-01,alpine.js,2,1,1
2019-12-01,alpine.js.map,2,1,1
2019-12-01,alpine.mjs,2,1,1
2019-12-01,alpine.mjs.map,2,1,1
2019-12-01,alpine.umd.js,2,1,1
2019-12-01,alpine.umd.js.map,2,1,1
2019-12-01,component.js,8,3,5
2019-12-01,on.spec.js,18,18,0
2019-12-01,component.js,6,5,1
2019-12-01,alpine.js,2,1,1
2019-12-01,alpine.js.map,2,1,1
2019-12-01,alpine.mjs,2,1,1
2019-12-01,alpine.mjs.map,2,1,1
2019-12-01,alpine.umd.js,2,1,1
2019-12-01,alpine.umd.js.map,2,1,1
2019-12-01,component.js,3,2,1
2019-12-01,ref.spec.js,18,18,0
2019-12-01,README.md,6,2,4
2019-12-01,alpine.js,1572,2,1570
2019-12-01,alpine.js.map,1,1,0
2019-12-01,alpine.min.js,1,0,1
2019-12-01,alpine.mjs,2,2,0
2019-12-01,alpine.mjs.map,1,1,0
2019-12-01,alpine.umd.js,2,2,0
2019-12-01,alpine.umd.js.map,1,1,0
2019-12-01,mix-manifest.json,4,0,4
2019-12-01,index.html,2,1,1
2019-12-01,package-lock.json,8980,4089,4891
2019-12-01,package.json,27,8,19
2019-12-01,index.js,2,1,1
2019-12-01,webpack.mix.js,21,0,21
2019-12-01,component.js,6,5,1
2019-12-01,README.md,2,1,1
2019-12-01,index.html,2,1,1
2019-12-01,package.json,2,1,1
2019-12-01,constructor.spec.js,2,1,1
2019-12-01,alpine.js,9,6,3
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,component.js,9,6,3
2019-12-01,alpine.js,2,1,1
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,index.js,2,1,1
2019-12-01,README.md,2,1,1
2019-12-01,README.md,2,1,1
2019-12-01,alpine.js,169,74,95
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,component.js,105,44,61
2019-12-01,constructor.spec.js,33,32,1
2019-12-01,README.md,4,2,2
2019-12-01,README.md,7,7,0
2019-12-01,alpine.js,12,8,4
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,package-lock.json,2,1,1
2019-12-01,component.js,8,4,4
2019-12-01,bind.spec.js,26,26,0
2019-12-01,bind.spec.js,26,26,0
2019-12-01,alpine.js,2,1,1
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,6,3,3
2019-12-01,README.md,26,23,3
2019-12-01,alpine.js,64,51,13
2019-12-01,package.json,2,1,1
2019-12-01,component.js,45,39,6
2019-12-01,index.js,23,10,13
2019-12-01,utils.js,8,6,2
2019-12-01,if.spec.js,26,26,0
2019-12-01,on.spec.js,24,23,1
2019-12-01,README.md,4,2,2
2019-12-01,alpine.js,15,5,10
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,component.js,10,5,5
2019-12-01,index.js,23,10,13
2019-12-01,README.md,4,2,2
2019-12-01,README.md,2,1,1
2019-12-01,README.md,2,1,1
2019-12-01,on.spec.js,24,23,1
2019-12-01,README.md,8,8,0
2019-12-01,README.md,12,12,0
2019-12-01,README.md,2,1,1
2019-12-01,package.json,2,1,1
2019-12-01,alpine.js,10,9,1
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,component.js,6,5,1
2019-12-01,utils.js,4,4,0
2019-12-01,README.md,2,1,1
2019-12-01,if.spec.js,26,26,0
2019-12-01,alpine.js,14,9,5
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,6,3,3
2019-12-01,package-lock.json,2,1,1
2019-12-01,component.js,8,4,4
2019-12-01,alpine.js,39,37,2
2019-12-01,alpine.min.js,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,component.js,29,29,0
2019-12-01,utils.js,4,2,2
2019-12-01,README.md,2,1,1
2019-12-01,README.md,2,1,1
2019-12-01,README.md,2,2,0
2019-12-01,README.md,19,19,0
2019-12-01,README.md,6,2,4
2019-12-01,README.md,15,15,0
2019-12-01,README.md,10,5,5
2019-12-01,alpine.js,141,88,53
2019-12-01,alpine.min.js,1,1,0
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.min.js,1,0,1
2019-12-01,index.html,2,1,1
2019-12-01,package-lock.json,2,1,1
2019-12-01,package.json,8,4,4
2019-12-01,component.js,120,77,43
2019-12-01,index.js,12,6,6
2019-12-01,bind.spec.js,19,9,10
2019-12-01,cloak.spec.js,4,2,2
2019-12-01,constructor.spec.js,55,47,8
2019-12-01,data.spec.js,4,2,2
2019-12-01,model.spec.js,26,13,13
2019-12-01,nesting.spec.js,6,3,3
2019-12-01,on.spec.js,16,8,8
2019-12-01,ref.spec.js,4,2,2
2019-12-01,show.spec.js,6,3,3
2019-12-01,text.spec.js,6,3,3
2019-12-01,index.html,2,1,1
2019-12-01,index.html,2,1,1
2019-12-01,webpack.mix.js,6,3,3
2019-12-01,README.md,2,1,1
2019-12-01,README.md,7,6,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,23,18,5
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,11,10,1
2019-12-01,package.json,2,1,1
2019-12-01,component.js,22,17,5
2019-12-01,on.spec.js,25,25,0
2019-12-01,README.md,7,7,0
2019-12-01,FUNDING.yml,2,1,1
2019-12-01,FUNDING.yml,3,3,0
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,5,3,2
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,2,1,1
2019-12-01,package.json,2,1,1
2019-12-01,utils.js,7,4,3
2019-12-01,nesting.spec.js,16,16,0
2019-12-01,index.html,1,1,0
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,4,2,2
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,305,161,144
2019-12-01,package.json,2,1,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,65,49,16
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,109,77,32
2019-12-01,component.js,36,31,5
2019-12-01,bind.spec.js,13,13,0
2019-12-01,model.spec.js,21,21,0
2019-12-01,on.spec.js,19,19,0
2019-12-01,component.js,2,1,1
2019-12-01,bind.spec.js,2,2,0
2019-12-01,README.md,11,11,0
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,65,49,16
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,109,77,32
2019-12-01,component.js,36,31,5
2019-12-01,bind.spec.js,13,13,0
2019-12-01,model.spec.js,21,21,0
2019-12-01,on.spec.js,19,19,0
2019-12-01,package-lock.json,900,416,484
2019-12-01,package.json,6,3,3
2019-12-01,cloak.spec.js,2,1,1
2019-12-01,constructor.spec.js,2,1,1
2019-12-01,data.spec.js,2,1,1
2019-12-01,model.spec.js,2,1,1
2019-12-01,nesting.spec.js,2,1,1
2019-12-01,on.spec.js,2,1,1
2019-12-01,ref.spec.js,2,1,1
2019-12-01,show.spec.js,2,1,1
2019-12-01,text.spec.js,2,1,1
2019-12-01,package-lock.json,107,74,33
2019-12-01,package.json,6,3,3
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,3,2,1
2019-12-01,project-x.min.js,2,1,1
2019-12-01,README.md,5,5,0
2019-12-01,component.js,4,3,1
2019-12-01,on.spec.js,18,18,0
2019-12-01,README.md,5,5,0
2019-12-01,component.js,4,3,1
2019-12-01,on.spec.js,18,18,0
2019-12-01,README.md,11,11,0
2019-12-01,component.js,2,1,1
2019-12-01,bind.spec.js,2,2,0
2019-12-01,run-tests.yml,26,26,0
2019-12-01,README.md,2,0,2
2019-12-01,run-tests.yml,2,1,1
2019-12-01,run-tests.yml,26,26,0
2019-12-01,package.json,2,1,1
2019-12-01,on.spec.js,12,11,1
2019-12-01,README.md,4,2,2
2019-12-01,README.md,19,14,5
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,38,36,2
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,2,1,1
2019-12-01,package.json,2,1,1
2019-12-01,component.js,25,25,0
2019-12-01,utils.js,4,2,2
2019-12-01,show.spec.js,42,42,0
2019-12-01,README.md,2,1,1
2019-12-01,README.md,4,2,2
2019-12-01,README.md,6,6,0
2019-12-01,.editorconfig,12,12,0
2019-12-01,README.md,2,1,1
2019-12-01,README.md,39,32,7
2019-12-01,README.md,2,1,1
2019-12-01,.editorconfig,12,12,0
2019-12-01,.editorconfig,12,12,0
2019-12-01,package.json,4,4,0
2019-12-01,README.md,14,13,1
2019-12-01,mix-manifest.json,4,2,2
2019-12-01,project-x.js,31,27,4
2019-12-01,project-x.min.js,2,1,1
2019-12-01,index.html,11,10,1
2019-12-01,package.json,2,1,1
2019-12-01,component.js,29,28,1
2019-12-01,utils.js,6,3,3
2019-12-01,ref.spec.js,24,24,0
2019-12-01,mix-manifest.json,2,1,1
2019-12-01,project-x.min.js,2,1,1
2019-12-01,mix-manifest.json,2,1,1
2019-12-01,project-x.js,11,6,5
2019-12-01,component.js,6,3,3
2019-12-01,something.js,97,0,97
2019-12-01,utils.js,4,3,1
2019-12-01,nesting.spec.js,29,29,0
2019-12-01,package.json,1,1,0
2019-12-01,package.json,1,1,0
2019-11-01,index.html,2,1,1
2019-11-01,README.md,2,1,1
2019-11-01,index.html,2,1,1
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.min.js,2,1,1
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,129,65,64
2019-11-01,index.html,4,4,0
2019-11-01,component.js,55,31,24
2019-11-01,index.js,53,32,21
2019-11-01,cloak.spec.js,6,5,1
2019-11-01,constructor.spec.js,2,1,1
2019-11-01,data.spec.js,20,20,0
2019-11-01,on.spec.js,31,0,31
2019-11-01,mix-manifest.json,4,2,2
2019-11-01,project-x.js,12,11,1
2019-11-01,project-x.min.js,2,1,1
2019-11-01,index.html,5,1,4
2019-11-01,index.js,12,11,1
2019-11-01,index.html,16,16,0
2019-11-01,index.html,12,5,7
2019-11-01,index.html,2,1,1
2019-11-01,README.md,3,3,0
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.min.js,2,1,1
2019-11-01,README.md,26,25,1
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,8,6,2
2019-11-01,index.html,3,2,1
2019-11-01,component.js,4,4,0
2019-11-01,utils.js,4,2,2
2019-11-01,cloak.spec.js,16,16,0
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,3,3,0
2019-11-01,index.html,7,7,0
2019-11-01,component.js,3,3,0
2019-11-01,on.spec.js,36,36,0
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,23,18,5
2019-11-01,index.html,9,8,1
2019-11-01,component.js,7,7,0
2019-11-01,model.spec.js,16,16,0
2019-11-01,on.spec.js,13,7,6
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,221,12,209
2019-11-01,index.html,2,1,1
2019-11-01,index.js,13,5,8
2019-11-01,utils.js,3,2,1
2019-11-01,bind.spec.js,6,5,1
2019-11-01,constructor.spec.js,46,46,0
2019-11-01,model.spec.js,8,6,2
2019-11-01,on.spec.js,6,5,1
2019-11-01,text.spec.js,6,5,1
2019-11-01,README.md,2,1,1
2019-11-01,bind.spec.js,14,0,14
2019-11-01,cloak.spec.js,16,16,0
2019-11-01,index.html,3,2,1
2019-11-01,component.js,4,4,0
2019-11-01,utils.js,4,2,2
2019-11-01,bind.spec.js,14,14,0
2019-11-01,README.md,2,1,1
2019-11-01,README.md,2,0,2
2019-11-01,README.md,2,1,1
2019-11-01,README.md,2,1,1
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.min.js,2,1,1
2019-11-01,README.md,2,1,1
2019-11-01,README.md,2,2,0
2019-11-01,index.html,2,1,1
2019-11-01,README.md,2,1,1
2019-11-01,README.md,28,16,12
2019-11-01,README.md,1,1,0
2019-11-01,README.md,8,4,4
2019-11-01,README.md,4,2,2
2019-11-01,README.md,1,1,0
2019-11-01,README.md,1,0,1
2019-11-01,README.md,6,4,2
2019-11-01,README.md,8,4,4
2019-11-01,README.md,2,1,1
2019-11-01,README.md,12,10,2
2019-11-01,README.md,4,2,2
2019-11-01,README.md,4,4,0
2019-11-01,README.md,16,13,3
2019-11-01,README.md,103,85,18
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,project-x.js,852,819,33
2019-11-01,index.html,17,12,5
2019-11-01,index.html,5,0,5
2019-11-01,index.js,14,8,6
2019-11-01,utils.js,16,16,0
2019-11-01,README.md,4,2,2
2019-11-01,minimal.min.js,1,0,1
2019-11-01,mix-manifest.json,6,2,4
2019-11-01,project-x.js,10,5,5
2019-11-01,project-x.min.js,1,1,0
2019-11-01,rename-me.js,339,0,339
2019-11-01,rename-me.min.js,1,0,1
2019-11-01,index.html,4,2,2
2019-11-01,index.html,4,2,2
2019-11-01,package-lock.json,200,133,67
2019-11-01,package.json,4,2,2
2019-11-01,index.js,8,4,4
2019-11-01,bind.spec.js,16,8,8
2019-11-01,model.spec.js,22,11,11
2019-11-01,on.spec.js,8,4,4
2019-11-01,text.spec.js,6,3,3
2019-11-01,webpack.mix.js,6,3,3
2019-11-01,minimal.js,294,270,24
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,index.html,28,26,2
2019-11-01,index.html,22,22,0
2019-11-01,component.js,64,34,30
2019-11-01,index.js,47,45,2
2019-11-01,minimal.min.js,2,1,1
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,index.html,2,1,1
2019-11-01,minimal.js,317,214,103
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,index.html,32,29,3
2019-11-01,component.js,282,186,96
2019-11-01,index.js,1,1,0
2019-11-01,utils.js,13,9,4
2019-11-01,bind.spec.js,97,97,0
2019-11-01,model.spec.js,202,202,0
2019-11-01,on.spec.js,85,85,0
2019-11-01,test.spec.js,187,0,187
2019-11-01,text.spec.js,32,32,0
2019-11-01,README.md,26,13,13
2019-11-01,index.html,8,8,0
2019-11-01,minimal.js,18,10,8
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,index.html,21,4,17
2019-11-01,component.js,34,18,16
2019-11-01,utils.js,4,2,2
2019-11-01,test.spec.js,30,30,0
2019-11-01,README.md,14,14,0
2019-11-01,minimal.js,219,153,66
2019-11-01,mix-manifest.json,2,1,1
2019-11-01,index.html,27,19,8
2019-11-01,package-lock.json,33,32,1
2019-11-01,package.json,5,3,2
2019-11-01,component.js,125,79,46
2019-11-01,index.js,9,5,4
2019-11-01,something.js,97,97,0
2019-11-01,utils.js,51,42,9
2019-11-01,test.spec.js,101,70,31
2019-11-01,README.md,22,19,3
2019-11-01,minimal.js,339,339,0
2019-11-01,minimal.min.js,1,1,0
2019-11-01,mix-manifest.json,4,3,1
2019-11-01,webpack.mix.js,6,3,3
2019-11-01,.gitignore,3,3,0
2019-11-01,README.md,4,4,0
2019-11-01,babel.config.js,12,12,0
2019-11-01,mix-manifest.json,4,4,0
2019-11-01,rename-me.js,339,339,0
2019-11-01,rename-me.min.js,1,1,0
2019-11-01,index.html,21,21,0
2019-11-01,jest.config.js,186,186,0
2019-11-01,package-lock.json,11652,11652,0
2019-11-01,package.json,33,33,0
2019-11-01,component.js,115,115,0
2019-11-01,index.js,17,17,0
2019-11-01,utils.js,33,33,0
2019-11-01,test.spec.js,118,118,0
2019-11-01,webpack.mix.js,21,21,0
