Date,Filename,Total,Additions,Deletions
2013-06-01,manager.py,31,31,0
2013-06-01,optimizers.py,13,5,8
2013-06-01,processors.py,11,4,7
2013-06-01,test_external.py,43,11,32
2013-06-01,setup.py,2,1,1
2013-06-01,__init__.py,69,43,26
2013-06-01,exceptions.py,19,19,0
2013-06-01,external.py,52,37,15
2013-06-01,__init__.py,12,12,0
2013-06-01,test_external.py,33,29,4
2013-06-01,file.py,4,3,1
2013-06-01,listener.py,2,1,1
2013-06-01,network.py,9,5,4
2013-06-01,file.py,36,23,13
2013-06-01,site.py,3,1,2
2013-06-01,__init__.py,10,1,9
2013-06-01,file.py,12,11,1
2013-06-01,helpers.py,13,12,1
2013-06-01,file.py,32,16,16
2013-06-01,file.py,45,35,10
2013-05-01,file.py,11,9,2
2013-05-01,file.py,17,11,6
2013-05-01,site.py,1,1,0
2013-05-01,config.py,6,5,1
2013-05-01,__init__.py,75,20,55
2013-05-01,external.py,48,48,0
2013-05-01,optimizers.py,45,45,0
2013-05-01,processors.py,25,25,0
2013-05-01,test_external.py,144,144,0
2013-05-01,filesystem.py,15,14,1
2013-05-01,setup.py,2,1,1
2013-05-01,site.py,25,17,8
2013-05-01,cli.py,15,7,8
2013-05-01,site.py,4,2,2
2013-05-01,static.py,2,1,1
2013-05-01,config.py,2,2,0
2013-05-01,file.py,4,1,3
2013-05-01,page.py,9,2,7
2013-05-01,__init__.py,0,0,0
2013-05-01,defaults.py,43,43,0
2013-05-01,loader.py,62,62,0
2013-05-01,manager.py,42,42,0
2013-05-01,site.py,70,10,60
2013-05-01,empty.py,0,0,0
2013-05-01,test.py,22,22,0
2013-05-01,test_plugins.py,71,71,0
2013-05-01,setup.py,2,1,1
2013-05-01,test.py,11,7,4
2013-05-01,test_plugins.py,36,32,4
2013-05-01,file.py,4,1,3
2013-05-01,page.py,8,2,6
2013-05-01,defaults.py,5,2,3
2013-05-01,loader.py,18,9,9
2013-05-01,manager.py,42,42,0
2013-05-01,site.py,31,11,20
2013-05-01,test_plugins.py,13,8,5
2013-05-01,page.py,5,2,3
2013-05-01,__init__.py,0,0,0
2013-05-01,defaults.py,44,44,0
2013-05-01,loader.py,62,62,0
2013-05-01,site.py,57,8,49
2013-05-01,empty.py,0,0,0
2013-05-01,test.py,4,3,1
2013-05-01,test_plugins.py,27,18,9
2013-05-01,setup.py,2,1,1
2013-05-01,plugin.py,17,17,0
2013-05-01,test_plugins.py,31,31,0
2013-05-01,setup.py,3,1,2
2013-05-01,page.py,20,13,7
2013-05-01,site.py,9,5,4
2013-05-01,static.py,20,15,5
2013-05-01,__init__.py,14,13,1
2013-05-01,test_basic.py,20,3,17
2013-05-01,test_bootstrap.py,12,12,0
2013-05-01,test_compat.py,41,41,0
2013-05-01,test_fingerprint.py,14,5,9
2013-05-01,test_urls.py,14,5,9
2013-05-01,compat.py,44,44,0
2013-05-01,site.py,3,1,2
2013-05-01,file.py,15,4,11
2013-05-01,page.py,21,7,14
2013-05-01,site.py,60,29,31
2013-05-01,static.py,11,4,7
2013-05-01,test_basic.py,2,1,1
2013-05-01,test_fingerprint.py,11,5,6
2013-05-01,test_urls.py,13,6,7
2013-05-01,cli.py,2,1,1
2013-05-01,file.py,6,4,2
2013-05-01,listener.py,5,2,3
2013-05-01,site.py,8,6,2
2013-05-01,haml.disabled.py,2,1,1
2013-05-01,scss.disabled..py,2,1,1
2013-05-01,__init__.py,2,1,1
2013-05-01,test_basic.py,2,1,1
2013-05-01,utils.py,262,0,262
2013-05-01,__init__.py,0,0,0
2013-05-01,file.py,30,30,0
2013-05-01,filesystem.py,32,32,0
2013-05-01,helpers.py,62,62,0
2013-05-01,network.py,42,42,0
2013-05-01,packaging.py,52,52,0
2013-05-01,password.py,34,34,0
2013-05-01,url.py,25,25,0
2013-05-01,skeleton.py,97,0,97
2013-05-01,error.html,0,0,0
2013-05-01,index.html,0,0,0
2013-05-01,__init__.py,0,0,0
2013-05-01,blog.disabled.py,0,0,0
2013-05-01,coffeescript.disabled.py,0,0,0
2013-05-01,haml.disabled.py,0,0,0
2013-05-01,sass.disabled.py,0,0,0
2013-05-01,scss.disabled..py,0,0,0
2013-05-01,sprites.disabled.py,0,0,0
2013-05-01,version.py,0,0,0
2013-05-01,style.css,0,0,0
2013-05-01,main.js,0,0,0
2013-05-01,base.html,0,0,0
2013-05-01,test_basic.py,2,1,1
2013-05-01,utils.py,49,38,11
2013-05-01,setup.py,37,21,16
2013-05-01,site.py,2,1,1
2013-05-01,test_fingerprint.py,20,19,1
2013-05-01,page.py,55,42,13
2013-05-01,skeleton.py,190,95,95
2013-05-01,koenpage-out.html,6,3,3
2013-05-01,test-out.html,6,3,3
2013-05-01,test_basic.py,45,35,10
2013-05-01,test_context.py,2,1,1
2013-05-01,test_parser.py,18,0,18
2013-05-01,test_urls.py,7,5,2
2013-05-01,utils.py,33,0,33
2013-05-01,base.html,6,3,3
2013-05-01,page.py,23,15,8
2013-05-01,site.py,20,10,10
2013-05-01,static.py,6,3,3
2013-05-01,template_tags.py,18,9,9
2013-05-01,test_basic.py,6,3,3
2013-05-01,test_fingerprint.py,10,5,5
2013-05-01,test_urls.py,8,4,4
2013-05-01,page.py,1,1,0
2013-05-01,template_tags.py,21,16,5
2013-05-01,test_basic.py,20,20,0
2013-05-01,page.py,8,7,1
2013-05-01,test_urls.py,16,14,2
2013-05-01,site.py,1,1,0
2013-05-01,static.py,22,12,10
2013-05-01,test_fingerprint.py,44,44,0
2013-05-01,config.py,4,2,2
2013-05-01,page.py,37,31,6
2013-05-01,site.py,24,15,9
2013-05-01,template_tags.py,17,16,1
2013-05-01,__init__.py,32,32,0
2013-05-01,koenpage-in.html,0,0,0
2013-05-01,koenpage-out.html,0,0,0
2013-05-01,test-in.html,0,0,0
2013-05-01,test-out.html,0,0,0
2013-05-01,test_basic.py,34,8,26
2013-05-01,test_context.py,0,0,0
2013-05-01,test_parser.py,0,0,0
2013-05-01,test_urls.py,43,43,0
2013-05-01,site.py,26,18,8
2013-05-01,page.py,1,1,0
2013-05-01,browser.py,39,31,8
2013-05-01,site.py,18,9,9
2013-04-01,file.py,5,3,2
2013-04-01,utils.py,9,9,0
2013-04-01,test_basic.py,6,3,3
2013-04-01,site.py,18,16,2
2013-04-01,skeleton.py,236,95,141
2013-04-01,test_basic.py,28,20,8
2013-04-01,file.py,33,25,8
2013-04-01,utils.py,22,20,2
2013-04-01,setup.py,2,1,1
2013-04-01,site.py,1,0,1
2013-04-01,__init__.py,12,3,9
2013-04-01,__init__.py,18,9,9
2013-04-01,browser.py,92,50,42
2013-04-01,cli.py,88,46,42
2013-04-01,config.py,38,19,19
2013-04-01,file.py,216,105,111
2013-04-01,listener.py,149,74,75
2013-04-01,mime.py,34,17,17
2013-04-01,page.py,153,76,77
2013-04-01,server.py,174,87,87
2013-04-01,site.py,733,366,367
2013-04-01,static.py,253,126,127
2013-04-01,template_tags.py,2,2,0
2013-04-01,utils.py,326,168,158
2013-04-01,variables.py,3,2,1
2013-04-01,setup.py,116,59,57
2013-04-01,test_basic.py,219,106,113
2013-04-01,test_context.py,1,0,1
2013-04-01,test_parser.py,31,11,20
2013-04-01,site.py,9,7,2
2013-04-01,template_tags.py,13,13,0
2013-04-01,test_basic.py,22,21,1
2013-04-01,site.py,10,7,3
2013-04-01,static.py,139,97,42
2013-04-01,site.py,10,7,3
2013-04-01,static.py,139,97,42
2013-04-01,test_basic.py,71,40,31
2013-04-01,test_context.py,14,14,0
2013-04-01,cli.py,13,7,6
2013-04-01,page.py,3,2,1
2013-04-01,site.py,37,21,16
2013-04-01,variables.py,15,15,0
2013-04-01,browser.py,34,32,2
2013-04-01,setup.py,2,1,1
2013-04-01,page.py,50,25,25
2013-04-01,site.py,1,1,0
2013-04-01,blog.disabled.py,2,1,1
2013-04-01,site.py,28,24,4
2013-04-01,skeleton.py,294,147,147
2013-04-01,utils.py,15,15,0
2013-04-01,test_basic.py,13,13,0
2013-04-01,cli.py,5,4,1
2013-04-01,setup.py,2,1,1
2013-04-01,cli.py,107,42,65
2013-04-01,site.py,45,11,34
2013-04-01,utils.py,67,45,22
2013-04-01,setup.py,3,2,1
2013-04-01,static.py,8,7,1
2013-04-01,site.py,15,15,0
2013-04-01,utils.py,9,9,0
2013-04-01,static.py,73,67,6
2013-04-01,site.py,2,2,0
2013-04-01,cli.py,10,5,5
2013-04-01,cli.py,3,0,3
2013-04-01,site.py,1,1,0
2013-04-01,static.py,5,3,2
2013-04-01,site.py,30,22,8
2013-04-01,cli.py,9,5,4
2013-04-01,site.py,16,9,7
2013-04-01,static.py,22,22,0
2013-04-01,cli.py,56,21,35
2013-03-01,test_basic.py,13,8,5
2013-03-01,cli.py,6,3,3
2013-03-01,site.py,4,2,2
2013-03-01,skeleton.py,288,147,141
2013-03-01,cli.py,42,28,14
2013-03-01,site.py,52,37,15
2013-03-01,site.py,9,4,5
2013-03-01,site.py,24,15,9
2013-03-01,cli.py,8,4,4
2013-03-01,site.py,26,16,10
2013-03-01,cli.py,42,28,14
2013-03-01,site.py,35,23,12
2013-02-01,site.py,3,2,1
2013-02-01,site.py,3,2,1
2013-02-01,setup.py,2,1,1
2013-02-01,skeleton.py,283,141,142
2013-02-01,koenpage-out.html,4,2,2
2013-02-01,test-out.html,4,2,2
2013-02-01,skeleton.py,283,142,141
2013-02-01,base.html,4,2,2
2013-02-01,base.html,4,2,2
2013-01-01,skeleton.py,253,141,112
2013-01-01,page.py,10,7,3
2013-01-01,haml.disabled.py,44,44,0
2013-01-01,sass.disabled.py,8,8,0
2012-12-01,page.py,10,7,3
2012-12-01,page.py,10,7,3
2012-12-01,listener.py,10,8,2
2012-12-01,google_closure_compiler.disabled.py,23,5,18
2012-12-01,site.py,6,4,2
2012-12-01,google_closure_compiler.disabled.py,28,28,0
2012-12-01,less.disabled.py,1,0,1
2012-12-01,less.disabled.py,13,13,0
2012-12-01,haml.disabled.py,44,44,0
2012-12-01,haml.disabled.py,19,12,7
2012-12-01,haml.disabled.py,14,7,7
2012-12-01,haml.disabled.py,39,39,0
2012-12-01,sass.disabled.py,8,8,0
2012-12-01,sass.disabled.py,8,8,0
2012-12-01,site.py,8,4,4
2012-12-01,skeleton.py,222,112,110
2012-12-01,blog.disabled.py,53,40,13
2012-12-01,file.py,15,11,4
2012-12-01,markdown.disabled.py,57,0,57
2012-12-01,site.py,15,5,10
2012-12-01,site.py,2,1,1
2012-12-01,file.py,7,5,2
2012-12-01,skeleton.py,209,105,104
2012-12-01,coffeescript.disabled.py,5,4,1
2012-12-01,file.py,9,5,4
2012-12-01,mime.py,4,4,0
2012-12-01,page.py,4,2,2
2012-12-01,server.py,54,32,22
2012-12-01,site.py,3,2,1
2012-12-01,utils.py,12,5,7
2012-12-01,test_basic.py,11,7,4
2012-12-01,__init__.py,4,2,2
2012-11-01,setup.py,2,1,1
2012-11-01,skeleton.py,222,109,113
2012-11-01,utils.py,58,58,0
2012-11-01,listener.py,61,33,28
2012-11-01,file.py,40,28,12
2012-11-01,__init__.py,4,2,2
2012-11-01,site.py,13,13,0
2012-11-01,__init__.py,22,18,4
2012-10-01,server.py,11,7,4
2012-10-01,server.py,11,7,4
2012-10-01,skeleton.py,224,113,111
2012-10-01,version.py,10,7,3
2012-10-01,file.py,2,1,1
2012-09-01,file.py,4,2,2
2012-09-01,mime.py,20,20,0
2012-09-01,server.py,59,57,2
2012-09-01,server.py,14,14,0
2012-09-01,cli.py,9,6,3
2012-09-01,site.py,3,2,1
2012-09-01,file.py,3,2,1
2012-09-01,site.py,4,3,1
2012-09-01,setup.py,2,1,1
2012-09-01,setup.py,2,1,1
2012-09-01,file.py,3,2,1
2012-09-01,site.py,4,3,1
2012-09-01,site.py,8,3,5
2012-09-01,site.py,22,14,8
2012-09-01,setup.py,2,1,1
2012-09-01,page.py,7,2,5
2012-09-01,setup.py,4,2,2
2012-09-01,site.py,16,8,8
2012-09-01,setup.py,2,1,1
2012-09-01,setup.py,6,3,3
2012-09-01,setup.py,2,1,1
2012-09-01,skeleton.py,216,111,105
2012-09-01,browser.py,66,37,29
2012-09-01,site.py,4,1,3
2012-09-01,blog.disabled.py,19,14,5
2012-09-01,setup.py,3,2,1
2012-09-01,error.html,27,0,27
2012-09-01,index.html,16,0,16
2012-09-01,first-post.html,46,0,46
2012-09-01,second-post.html,16,0,16
2012-09-01,third-post.html,16,0,16
2012-09-01,blog.py,48,0,48
2012-09-01,coffeescript.disabled.py,5,0,5
2012-09-01,sprites.disabled.py,48,0,48
2012-09-01,version.py,56,0,56
2012-09-01,master.css,47,0,47
2012-09-01,base.html,21,0,21
2012-09-01,post.html,16,0,16
2012-08-01,setup.py,2,1,1
2012-08-01,site.py,18,13,5
2012-08-01,listener.py,49,32,17
2012-08-01,browser.py,26,17,9
2012-08-01,browser.py,47,47,0
2012-08-01,site.py,5,5,0
2012-08-01,skeleton.py,209,105,104
2012-08-01,server.py,20,20,0
2012-08-01,site.py,28,4,24
2012-08-01,setup.py,2,1,1
2012-08-01,skeleton.py,209,104,105
2012-08-01,koenpage-out.html,23,16,7
2012-08-01,test-out.html,23,16,7
2012-08-01,test_basic.py,8,5,3
2012-08-01,skeleton.py,195,105,90
2012-08-01,style.css,3,3,0
2012-08-01,main.js,3,3,0
2012-08-01,base.html,25,17,8
2012-08-01,setup.py,2,1,1
2012-08-01,page.py,2,1,1
2012-08-01,site.py,8,7,1
2012-08-01,utils.py,9,2,7
2012-08-01,skeleton.py,201,90,111
2012-08-01,setup.py,2,1,1
2012-08-01,first-post.html,14,13,1
2012-08-01,second-post.html,6,6,0
2012-08-01,third-post.html,6,6,0
2012-08-01,master.css,10,1,9
2012-08-01,skeleton.py,221,111,110
2012-08-01,site.py,17,14,3
2012-08-01,blog.disabled.py,1,0,1
2012-07-01,skeleton.py,190,110,80
2012-07-01,blog.disabled.py,52,52,0
2012-07-01,markdown.disabled.py,57,57,0
2012-07-01,scss.disabled..py,37,37,0
2012-07-01,sprites.disabled.py,7,7,0
2012-07-01,utils.py,5,4,1
2012-07-01,site.py,5,4,1
2012-06-01,site.py,3,2,1
2012-06-01,koenpage-out.html,2,1,1
2012-06-01,test-out.html,2,1,1
2012-06-01,error.html,10,7,3
2012-06-01,base.html,3,3,0
2012-06-01,skeleton.py,159,80,79
2012-06-01,site.py,8,6,2
2012-06-01,page.py,2,1,1
2012-06-01,error.html,23,23,0
2012-06-01,index.html,16,16,0
2012-06-01,first-post.html,34,34,0
2012-06-01,second-post.html,10,10,0
2012-06-01,third-post.html,10,10,0
2012-06-01,blog.py,48,48,0
2012-06-01,coffeescript.disabled.py,5,5,0
2012-06-01,sprites.disabled.py,48,48,0
2012-06-01,version.py,56,56,0
2012-06-01,master.css,55,55,0
2012-06-01,base.html,18,18,0
2012-06-01,post.html,16,16,0
2012-06-01,file.py,4,2,2
2012-06-01,page.py,4,2,2
2012-06-01,site.py,7,5,2
2012-06-01,skeleton.py,157,79,78
2012-06-01,test_basic.py,2,1,1
2012-06-01,page.py,23,4,19
2012-06-01,utils.py,34,33,1
2012-06-01,koenpage-in.html,6,6,0
2012-06-01,koenpage-out.html,17,17,0
2012-06-01,test_basic.py,41,24,17
2012-06-01,test_parser.py,27,27,0
2012-06-01,skeleton.py,156,78,78
2012-06-01,site.py,2,1,1
2012-06-01,skeleton.py,156,78,78
2012-06-01,test_basic.py,16,7,9
2012-06-01,site.py,14,9,5
2012-06-01,test-in.html,4,4,0
2012-06-01,test-out.html,17,17,0
2012-06-01,test_basic.py,70,61,9
2012-06-01,site.py,27,15,12
2012-06-01,skeleton.py,80,80,0
2012-06-01,setup.py,9,0,9
2012-06-01,sprites.disabled.py,5,3,2
2012-06-01,sprites.disabled.py,47,47,0
2012-06-01,page.py,15,13,2
2012-06-01,utils.py,22,7,15
2012-06-01,setup.py,4,1,3
2012-06-01,cli.py,80,54,26
2012-06-01,site.py,5,1,4
2012-06-01,site.py,5,4,1
2012-06-01,__cli__.py,11,0,11
2012-06-01,__init__.py,10,0,10
2012-06-01,cli.py,66,0,66
2012-06-01,config.py,22,0,22
2012-06-01,file.py,90,0,90
2012-06-01,listener.py,57,0,57
2012-06-01,page.py,90,0,90
2012-06-01,site.py,321,0,321
2012-06-01,utils.py,121,0,121
2012-06-01,setup.py,30,30,0
2012-06-01,listener.py,17,14,3
2012-06-01,site.py,28,20,8
2012-06-01,utils.py,38,25,13
2012-06-01,listener.py,17,14,3
2012-06-01,site.py,28,20,8
2012-06-01,utils.py,38,25,13
2012-06-01,__init__.py,0,0,0
2012-06-01,coffeescript.disabled.py,5,5,0
2012-06-01,version.py,30,20,10
2012-06-01,page.py,21,14,7
2012-06-01,site.py,83,64,19
2012-06-01,page.py,21,14,7
2012-06-01,site.py,83,64,19
2012-06-01,__init__.py,5,4,1
2012-06-01,cli.py,8,8,0
2012-06-01,file.py,73,67,6
2012-06-01,site.py,119,105,14
2012-06-01,utils.py,86,77,9
2012-06-01,__init__.py,5,4,1
2012-06-01,cli.py,8,8,0
2012-06-01,file.py,73,67,6
2012-06-01,site.py,119,105,14
2012-06-01,utils.py,86,77,9
2012-06-01,setup.py,4,2,2
2012-06-01,setup.py,9,1,8
2012-06-01,utils.py,4,3,1
2012-06-01,utils.py,4,3,1
2012-06-01,setup.py,26,14,12
2012-06-01,error.html,0,0,0
2012-06-01,index.html,0,0,0
2012-06-01,__init__.py,0,0,0
2012-06-01,version.py,0,0,0
2012-06-01,base.html,0,0,0
2012-06-01,page.py,7,5,2
2012-06-01,page.py,7,5,2
2012-06-01,setup.py,1,0,1
2012-06-01,__cli__.py,11,11,0
2012-06-01,__init__.py,7,7,0
2012-06-01,cli.py,58,58,0
2012-06-01,config.py,22,22,0
2012-06-01,file.py,29,29,0
2012-06-01,listener.py,46,46,0
2012-06-01,page.py,80,80,0
2012-06-01,site.py,173,173,0
2012-06-01,utils.py,39,39,0
2012-06-01,__init__.py,2,2,0
2012-06-01,cli.py,58,58,0
2012-06-01,cmd.py,1,0,1
2012-06-01,listener.py,46,46,0
2012-06-01,site.py,80,76,4
2012-06-01,render.py,3,0,3
2012-06-01,templatetags.py,3,0,3
2012-06-01,utils.py,16,15,1
2012-06-01,setup.py,60,60,0
2012-06-01,test_basic.py,2,0,2
2012-06-01,cactus.py,753,0,753
2012-06-01,__init__.py,5,5,0
2012-06-01,cmd.py,1,1,0
2012-06-01,config.py,22,22,0
2012-06-01,file.py,29,29,0
2012-06-01,page.py,80,80,0
2012-06-01,site.py,101,101,0
2012-06-01,error.html,23,23,0
2012-06-01,index.html,4,4,0
2012-06-01,__init__.py,0,0,0
2012-06-01,render.py,3,3,0
2012-06-01,templatetags.py,3,3,0
2012-06-01,version.py,46,46,0
2012-06-01,base.html,17,17,0
2012-06-01,utils.py,25,25,0
2012-06-01,test_basic.py,44,44,0
2012-04-01,cactus.py,13,12,1
2011-12-01,cactus.py,15,11,4
2011-12-01,cactus.py,15,11,4
2011-10-01,cactus.py,10,8,2
2011-10-01,cactus.py,8,7,1
2011-10-01,cactus.py,2,1,1
2011-10-01,cactus.py,40,36,4
2011-10-01,cactus.py,46,27,19
2011-10-01,cactus.py,4,2,2
2011-10-01,cactus.py,10,8,2
2011-09-01,cactus.py,14,9,5
2011-09-01,cactus.py,14,9,5
2011-08-01,cactus.py,9,5,4
2011-08-01,cactus.py,2,1,1
2011-08-01,cactus.py,9,5,4
2011-07-01,cactus.py,10,8,2
2011-07-01,cactus.py,13,10,3
2011-07-01,cactus.py,4,3,1
2011-07-01,cactus.py,25,12,13
2011-07-01,cactus.py,2,1,1
2011-04-01,cactus.py,49,38,11
2011-04-01,cactus.py,37,16,21
2011-04-01,cactus.py,33,28,5
2011-04-01,cactus.py,104,67,37
2011-04-01,cactus.py,23,20,3
2011-04-01,cactus.py,106,87,19
2011-03-01,cactus.py,8,7,1
2011-03-01,cactus.py,83,47,36
2011-03-01,cactus.py,4,2,2
2011-03-01,cactus.py,2,1,1
2011-03-01,cactus.py,1,0,1
2011-03-01,cactus.py,10,3,7
2011-03-01,cactus.py,352,204,148
2011-03-01,cactus.py,2,1,1
2011-03-01,cactus.py,64,57,7
2011-03-01,cactus.py,32,21,11
2011-03-01,cactus.py,98,87,11
2011-02-01,cactus.py,25,21,4
2011-02-01,cactus.py,10,6,4
2011-02-01,cactus.py,1,1,0
2011-02-01,cactus.py,84,84,0
2011-02-01,cactus.py,9,3,6
2011-02-01,cactus.py,2,1,1
2011-02-01,cactus.py,11,11,0
2011-02-01,cactus.py,55,33,22
2011-02-01,cactus.py,7,4,3
2011-02-01,cactus.py,55,43,12
2011-02-01,cactus.py,116,92,24
2011-02-01,cactus.py,71,71,0
